market_id,question,a_score,b_score,a_confidence,b_confidence,revision_flag,recommendation,decision,bet_direction,entry_price,resolved_yes,pnl,weighted_score,estimated_edge,evaluation_date,end_date
517015,Will Jurassic World: Rebirth be the top grossing movie of 2025?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2025-12-30T12:00:00+00:00,2025-12-31T12:00:00+00:00
504553,Bank of Japan emergency rate cut in August?,6,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0015,False,,,,2024-08-30T12:00:00+00:00,2024-08-31T12:00:00+00:00
518209,Will Labour win the most seats in the next Australian parliamentary election?,4,8,medium,medium,NONE,GO_EVALUATE,GO,YES,0.9385,True,0.0615,6.4,5.15,2025-05-02T12:00:00+00:00,2025-05-03T12:00:00+00:00
501238,Will 'The Fall Guy' gross more than $28m opening weekend?,4,9,medium,medium,NONE,GO_EVALUATE,GO,NO,0.6,False,0.6,7.0,8.0,2024-05-05T12:00:00+00:00,2024-05-06T12:00:00+00:00
516030,Bird flu declared public health emergency before April?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.003,False,,,,2025-03-30T12:00:00+00:00,2025-03-31T12:00:00+00:00
506014,Global heat increase between 1.25°C and 1.27°C for 2024?,2,2,high,low,NONE,GO_EVALUATE,SKIP,null,0.007,False,,,,2024-12-30T12:00:00+00:00,2024-12-31T12:00:00+00:00
537592,Will Estonia be the Jury Winner in the Eurovision 2025 Grand Final?,3,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.013,False,,,,2025-05-16T12:00:00+00:00,2025-05-17T12:00:00+00:00
521496,Will Elon tweet 750 or more times Jan 31 - Feb 7?,3,3,medium,low,NONE,GO_EVALUATE,SKIP,null,0.016,False,,,,2025-02-06T12:00:00+00:00,2025-02-07T12:00:00+00:00
516968,Will Mistral AI have the top AI model on December 31?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2025-12-30T12:00:00+00:00,2025-12-31T12:00:00+00:00
833218,Will monthly inflation increase by 0.4% in December?,3,8,medium,medium,PUBLIC_INFO_ADJUSTED,SKIP,SKIP,null,0.165,False,,,,2025-12-12T00:00:00+00:00,2025-12-13T00:00:00+00:00
812015,"Will Max Mayfield die in ""Stranger Things: Season 5""?",4,8,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.035,False,,,,2025-12-30T00:00:00+00:00,2025-12-31T00:00:00+00:00
581721,Taylor Swift's wedding post most-liked Instagram by August 31?,3,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.005,False,,,,2025-08-30T00:00:00+00:00,2025-08-31T00:00:00+00:00
604501,TikTok sale announced by October 31?,6,7,medium,medium,NONE,GO_EVALUATE,GO,YES,0.022,False,-0.022,6.6,6.4,2025-10-30T12:00:00+00:00,2025-10-31T12:00:00+00:00
544492,Will Lee Jun-seok win less than 2% of the vote in the South Korea election?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0275,False,,,,2025-06-01T12:00:00+00:00,2025-06-02T12:00:00+00:00
535632,Will the 10-year Treasury yield hit 4.8% in April?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0085,False,,,,2025-04-29T12:00:00+00:00,2025-04-30T12:00:00+00:00
513749,Will 'Metaphor: ReFantazio' win Game of the Year?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0595,False,,,,2024-12-11T12:00:00+00:00,2024-12-12T12:00:00+00:00
541407,Will Hwang Kyo-ahn win 2nd place in the South Korean presidential election?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2025-06-02T12:00:00+00:00,2025-06-03T12:00:00+00:00
507702,Diddy sex tape released before November?  ,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.014,False,,,,2024-10-30T12:00:00+00:00,2024-10-31T12:00:00+00:00
549327,Will the chopsticks catch SpaceX Starship Flight Test 10 Superheavy booster?,3,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.6,False,,,,2025-06-29T00:00:00+00:00,2025-06-30T00:00:00+00:00
954185,Brown University shooter arrested by December 31?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0025,False,,,,2025-12-30T00:00:00+00:00,2025-12-31T00:00:00+00:00
537919,Will Black Sea ceasefire go into effect before July?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0085,False,,,,2025-06-29T12:00:00+00:00,2025-06-30T12:00:00+00:00
541651,Will the National Party of Suriname win the most seats in the 2025 Suriname election?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.008,False,,,,2025-05-24T12:00:00+00:00,2025-05-25T12:00:00+00:00
567033,Syria strikes Israel by December 31?,6,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0045,False,,,,2025-12-30T00:00:00+00:00,2025-12-31T00:00:00+00:00
555769,Israel strikes Iran before August?,6,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0155,False,,,,2025-07-30T00:00:00+00:00,2025-07-31T00:00:00+00:00
561605,Will Mahmoud Reza Banki be the next CEO of X?,6,1,medium,low,NONE,GO_EVALUATE,SKIP,null,0.001,False,,,,2025-12-30T00:00:00+00:00,2025-12-31T00:00:00+00:00
539680,"1,200+ Measles cases in U.S. before June?",3,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0045,False,,,,2025-05-30T12:00:00+00:00,2025-05-31T12:00:00+00:00
527595,Will 'Novocaine' gross between 7-9m on opening weekend?,4,9,medium,medium,NONE,GO_EVALUATE,GO,YES,0.6725,True,0.3275,7.0,8.0,2025-03-16T12:00:00+00:00,2025-03-17T12:00:00+00:00
631360,Will there be more than 5 earthquakes of magnitude 7.0 or higher worldwide by December 31?,1,2,high,low,NONE,GO_EVALUATE,SKIP,null,0.0015,False,,,,2025-12-30T00:00:00+00:00,2025-12-31T00:00:00+00:00
669819,Will DeepSeek have the best AI model for math at the end of 2025?,5,1,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0015,False,,,,2025-12-30T12:00:00+00:00,2025-12-31T12:00:00+00:00
513191,Will the chopsticks catch SpaceX's Super Heavy?,4,7,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.725,False,,,,2024-11-17T12:00:00+00:00,2024-11-18T12:00:00+00:00
512859,Will 'Moana 2' gross between $150-165m on 5-day opening weekend?,5,4,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.12,False,,,,2024-11-26T12:00:00+00:00,2024-11-27T12:00:00+00:00
509711,Will Israel strike Iran on Saturday Oct 19?,8,3,high,low,PRE_SIGNAL,WATCH,SKIP,null,0.052,False,,,,2024-10-18T12:00:00+00:00,2024-10-19T12:00:00+00:00
573413,Will Mistral AI have the top AI model on September 30?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2025-09-29T00:00:00+00:00,2025-09-30T00:00:00+00:00
540549,Will Tom Doshi be the next Prime Minister of Albania after the 2025 election?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2025-05-10T12:00:00+00:00,2025-05-11T12:00:00+00:00
501157,Will Elon tweet less than 60 times?,5,6,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.0105,False,,,,2024-05-01T12:00:00+00:00,2024-05-02T12:00:00+00:00
541618,Will Gonzalo Winter win the Chilean presidential election?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2025-11-15T12:00:00+00:00,2025-11-16T12:00:00+00:00
520688,X Money launch in 2025?,4,6,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.0165,False,,,,2025-12-30T12:00:00+00:00,2025-12-31T12:00:00+00:00
910073,Will Elon Musk's net worth be between $440b and $450b on December 31?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.001,False,,,,2025-12-30T00:00:00+00:00,2025-12-31T00:00:00+00:00
540477,Will US GDP growth in Q2 2025 be less than 2%?,2,2,high,low,NONE,GO_EVALUATE,SKIP,null,0.005,False,,,,2025-06-29T12:00:00+00:00,2025-06-30T12:00:00+00:00
581638,"Will ""Caught Stealing"" Opening Weekend Box Office be more than $10m?",4,9,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.002,False,,,,2025-08-31T00:00:00+00:00,2025-09-01T00:00:00+00:00
740599,Will Apple (AAPL) close at <$255 on the final day of trading of the week of Dec 1 – Dec 5?,6,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.002,False,,,,2025-12-04T21:00:00+00:00,2025-12-05T21:00:00+00:00
546242,Will Coinbase acquire Circle before September?,7,2,medium,low,PRE_SIGNAL,WATCH,SKIP,null,0.0005,False,,,,2025-08-30T12:00:00+00:00,2025-08-31T12:00:00+00:00
548577,10-year Treasury yield >4.5% Friday?,4,8,medium,medium,NONE,GO_EVALUATE,GO,YES,0.046,True,0.954,6.4,5.6,2025-06-05T00:00:00+00:00,2025-06-06T00:00:00+00:00
506275,Will Kamala go on Lex Fridman podcast?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0325,False,,,,2024-11-01T12:00:00+00:00,2024-11-02T12:00:00+00:00
523987,"Will ""Inside Out 2"" win Best Animated Feature at the 2025 Oscars?",4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.005,False,,,,2025-03-01T12:00:00+00:00,2025-03-02T12:00:00+00:00
519589,Kamala Harris divorce in 2025?,3,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.002,False,,,,2025-12-30T12:00:00+00:00,2025-12-31T12:00:00+00:00
520316,Will xAI have the top AI model on February 28?,6,7,medium,medium,NONE,GO_EVALUATE,GO,YES,0.936,True,0.064,6.6,5.4,2025-02-27T12:00:00+00:00,2025-02-28T12:00:00+00:00
567660,Will PDC win the most seats in the next Bolivia Chamber of Deputies election?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.002,True,,,,2025-08-16T00:00:00+00:00,2025-08-17T00:00:00+00:00
533244,Will the Green Party win the most seats in New Brunswick in the next Canadian Election?,3,1,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2025-04-27T12:00:00+00:00,2025-04-28T12:00:00+00:00
543522,Will voter turnout in the 2025 Romanian presidential election be between 10–10.5m?,3,8,medium,medium,PUBLIC_INFO_ADJUSTED,SKIP,SKIP,null,0.0885,False,,,,2025-05-17T12:00:00+00:00,2025-05-18T12:00:00+00:00
551052,"Will ""Materialists"" Opening Weekend Box Office be between $13m and $16m?",4,9,medium,medium,NONE,GO_EVALUATE,GO,NO,0.09,False,0.09,7.0,8.0,2025-06-15T00:00:00+00:00,2025-06-16T00:00:00+00:00
655029,Will Kingdom Come: Deliverance II win Game of the Year at the 2025 Game Awards?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.009,False,,,,2025-12-10T00:00:00+00:00,2025-12-11T00:00:00+00:00
517902,Will the Palisades fire be 50% contained by January 12?,2,8,high,medium,PUBLIC_INFO_ADJUSTED,SKIP,SKIP,null,0.055,False,,,,2025-01-11T12:00:00+00:00,2025-01-12T12:00:00+00:00
591763,Qatar strike on Israel by September 30?,7,2,medium,low,PRE_SIGNAL,WATCH,SKIP,null,0.0035,False,,,,2025-09-29T00:00:00+00:00,2025-09-30T00:00:00+00:00
501431,Will Doug Burgum win the 2024 Republican VP nomination?,5,9,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.002,False,,,,2024-07-17T12:00:00+00:00,2024-07-18T12:00:00+00:00
515394,Will Russia abandon Syrian naval base before 2025?,6,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.007,False,,,,2024-12-30T12:00:00+00:00,2024-12-31T12:00:00+00:00
525231,Trump agrees to send U.S. peacekeeping force to Ukraine?,6,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0035,False,,,,2025-12-30T12:00:00+00:00,2025-12-31T12:00:00+00:00
512336,German Bundestag dissolved in 2024?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.9995,True,,,,2024-12-30T12:00:00+00:00,2024-12-31T12:00:00+00:00
591854,Will Israel strike Syria by September 30?,7,9,medium,medium,DIRECTIONAL_CONFLICT,GO_EVALUATE,GO,YES,0.325,False,-0.325,8.2,12.8,2025-09-14T00:00:00+00:00,2025-09-15T00:00:00+00:00
581849,Will Apple be the largest company in the world by market cap on September 30?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0015,False,,,,2025-09-29T00:00:00+00:00,2025-09-30T00:00:00+00:00
543150,Will Elon tweet 300–324 times May 9–16?,5,8,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.0325,False,,,,2025-05-15T12:00:00+00:00,2025-05-16T12:00:00+00:00
538979,Will PDP win the most seats in the House of Representatives in the 2025 Philippine general election?,4,3,medium,low,NONE,GO_EVALUATE,SKIP,null,0.038,False,,,,2025-05-11T12:00:00+00:00,2025-05-12T12:00:00+00:00
534196,Will Ahn Cheol-soo be elected the next president of South Korea?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2025-06-02T12:00:00+00:00,2025-06-03T12:00:00+00:00
543526,Will voter turnout in the 2025 Romanian presidential election be 12m or more?,3,6,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.195,False,,,,2025-05-17T12:00:00+00:00,2025-05-18T12:00:00+00:00
531549,Will Trump announce tariffs on Germany on April 2?,7,8,medium,medium,DIRECTIONAL_CONFLICT,GO_EVALUATE,GO,NO,0.185,False,0.185,7.6,10.4,2025-04-01T12:00:00+00:00,2025-04-02T12:00:00+00:00
682123,"Will ""The Running Man"" Opening Weekend Box Office be between 15m and 17m?",4,9,medium,medium,NONE,GO_EVALUATE,GO,YES,0.92,True,0.08,7.0,7.0,2025-11-16T12:00:00+00:00,2025-11-17T12:00:00+00:00
569248,Will the US add less than 50k jobs in August?,3,6,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.26,True,,,,2025-09-04T00:00:00+00:00,2025-09-05T00:00:00+00:00
543268,Will Antonio Saravia win the 2025 Bolivia presidential election?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2025-10-18T00:00:00+00:00,2025-10-19T00:00:00+00:00
630340,Will Anthropic have the second best AI model at the end of December 2025?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2025-12-30T00:00:00+00:00,2025-12-31T00:00:00+00:00
520298,Will Alphabet be the largest company in the world by market cap on February 7?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2025-02-06T12:00:00+00:00,2025-02-07T12:00:00+00:00
591900,Will Greta Thunberg enter Gaza by December 31?,3,8,medium,medium,PUBLIC_INFO_ADJUSTED,SKIP,SKIP,null,0.0855,False,,,,2025-09-14T23:59:00+00:00,2025-09-15T23:59:00+00:00
594316,Will annual inflation increase by 3.2% in September?,3,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.145,False,,,,2025-10-14T00:00:00+00:00,2025-10-15T00:00:00+00:00
537891,Will Putin meet with Trump before July?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.003,False,,,,2025-06-29T12:00:00+00:00,2025-06-30T12:00:00+00:00
581648,North Korea missile test by September 15?,4,7,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.16,False,,,,2025-09-13T22:00:00+00:00,2025-09-14T22:00:00+00:00
657890,Will Sora by OpenAI be #1 Free App in the US Apple App Store on November 7?,4,8,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.0245,False,,,,2025-11-06T00:00:00+00:00,2025-11-07T00:00:00+00:00
555446,Iranian coup attempt before August?,6,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.011,False,,,,2025-07-30T00:00:00+00:00,2025-07-31T00:00:00+00:00
614689,James Comey arrested by October 31?,5,9,medium,medium,NONE,GO_EVALUATE,GO,NO,0.435,False,0.435,7.4,9.6,2025-09-29T00:00:00+00:00,2025-09-30T00:00:00+00:00
512930,Will 'Red One' gross between $24-27m on opening weekend?,5,9,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.0045,False,,,,2024-11-17T12:00:00+00:00,2024-11-18T12:00:00+00:00
500311,Rege-Jean Page announced as next James Bond?,6,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.002,False,,,,2024-12-30T05:00:00+00:00,2024-12-31T05:00:00+00:00
515369,Fact Check: Is Luigi Mangione gay?,3,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0285,False,,,,2025-04-29T12:00:00+00:00,2025-04-30T12:00:00+00:00
519044,Will SpaceX Starship Flight Test 8 launch before March?,6,9,medium,medium,NONE,GO_EVALUATE,GO,YES,0.004,False,-0.004,7.8,11.2,2025-02-27T12:00:00+00:00,2025-02-28T12:00:00+00:00
655664,Will no one dissent the December Fed decision?,6,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0185,False,,,,2025-12-09T00:00:00+00:00,2025-12-10T00:00:00+00:00
525803,Will Trump meet with either Tate brother by next Sunday?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.004,False,,,,2025-03-08T12:00:00+00:00,2025-03-09T12:00:00+00:00
897811,"Will Robin Buckley die in ""Stranger Things: Season 5""?",4,8,medium,medium,NONE,GO_EVALUATE,GO,NO,0.09,False,0.09,6.4,5.6,2025-12-30T00:00:00+00:00,2025-12-31T00:00:00+00:00
560831,Another Israel strike on Yemen by Friday?,6,9,medium,medium,NONE,GO_EVALUATE,GO,NO,0.325,False,0.325,7.8,11.2,2025-07-10T00:00:00+00:00,2025-07-11T00:00:00+00:00
552101,Will Iran strike Gulf oil facilities before July?,8,2,medium,low,PRE_SIGNAL,WATCH,SKIP,null,0.01,False,,,,2025-06-29T00:00:00+00:00,2025-06-30T00:00:00+00:00
520295,Will Microsoft be the largest company in the world by market cap on February 7?,5,1,medium,low,NONE,GO_EVALUATE,SKIP,null,0.001,False,,,,2025-02-06T12:00:00+00:00,2025-02-07T12:00:00+00:00
520331,Will NVIDIA be the largest company in the world by market cap on February 28?,6,6,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.0035,False,,,,2025-02-27T12:00:00+00:00,2025-02-28T12:00:00+00:00
573539, Will Trump meet with Putin by August 15?,6,7,medium,medium,NONE,GO_EVALUATE,GO,YES,0.9365,True,0.0635,6.6,5.35,2025-08-14T00:00:00+00:00,2025-08-15T00:00:00+00:00
535642,Will the 10-year Treasury yield hit 5.2% in 2025?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.002,False,,,,2025-12-30T12:00:00+00:00,2025-12-31T12:00:00+00:00
552098,Israel announces end of military operations against Iran by Friday?,7,9,medium,medium,DIRECTIONAL_CONFLICT,GO_EVALUATE,SKIP,null,0.0345,False,,,,2025-06-19T00:00:00+00:00,2025-06-20T00:00:00+00:00
533255,Will the Liberal Party win the Yukon seat in the next Canadian Election?,4,6,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.855,True,,,,2025-04-27T12:00:00+00:00,2025-04-28T12:00:00+00:00
501681,Will Iran blame Israel for helicopter crash?,4,8,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.0255,False,,,,2024-05-23T12:00:00+00:00,2024-05-24T12:00:00+00:00
554707,Another US military action against Iran by June 30?,6,8,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.0085,False,,,,2025-06-29T00:00:00+00:00,2025-06-30T00:00:00+00:00
538743,Will 'Star Wars III' gross more than $25m on opening weekend?,3,9,medium,medium,PUBLIC_INFO_ADJUSTED,SKIP,SKIP,null,0.755,True,,,,2025-04-27T12:00:00+00:00,2025-04-28T12:00:00+00:00
554008,Will Israel declare war on Iran before July?,7,2,medium,low,PRE_SIGNAL,WATCH,SKIP,null,0.0035,False,,,,2025-06-29T12:00:00+00:00,2025-06-30T12:00:00+00:00
666124,Will turnout in the first round of the 2025 Chilean presidential election be between 49% and 51%?,3,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.005,False,,,,2025-11-15T00:00:00+00:00,2025-11-16T00:00:00+00:00
789306,"Will ""Avatar: Fire and Ash"" Opening Weekend Box Office be between 90m and 101m?",4,8,medium,medium,NONE,GO_EVALUATE,GO,NO,0.135,False,0.135,6.4,5.6,2025-12-21T12:00:00+00:00,2025-12-22T12:00:00+00:00
580839,More EU sanctions on Russia by September 30?,5,8,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.0205,False,,,,2025-09-29T00:00:00+00:00,2025-09-30T00:00:00+00:00
657442,Will Israel strike 2 countries in November 2025?,6,9,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.9715,True,,,,2025-11-29T00:00:00+00:00,2025-11-30T00:00:00+00:00
516459,Azerbaijan blames Russia for downing plane?,6,9,medium,medium,NONE,GO_EVALUATE,GO,YES,0.72,True,0.28,7.8,11.2,2024-12-30T12:00:00+00:00,2024-12-31T12:00:00+00:00
521099,Will Russia recapture Sudzha by February 28?,6,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.003,False,,,,2025-02-27T12:00:00+00:00,2025-02-28T12:00:00+00:00
515217,Adin Ross unbanned from Twitch before 2025?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0055,False,,,,2024-12-30T12:00:00+00:00,2024-12-31T12:00:00+00:00
511472,Iran strike on Israel by Nov 8?,7,9,medium,medium,DIRECTIONAL_CONFLICT,GO_EVALUATE,SKIP,null,0.031,False,,,,2024-11-07T12:00:00+00:00,2024-11-08T12:00:00+00:00
544438,Will a dozen eggs be below $4.50 in May?,2,7,high,medium,PUBLIC_INFO_ADJUSTED,SKIP,SKIP,null,0.85,False,,,,2025-06-10T12:00:00+00:00,2025-06-11T12:00:00+00:00
501518,Will Elon tweet less than 60 times?,4,9,medium,medium,NONE,GO_EVALUATE,GO,YES,0.18,True,0.82,7.0,8.0,2024-05-16T12:00:00+00:00,2024-05-17T12:00:00+00:00
578163,Will Zelenskyy and Putin meet next in Turkey?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.024,False,,,,2025-09-29T00:00:00+00:00,2025-09-30T00:00:00+00:00
578519,GPT ads by December 31?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.006,False,,,,2025-12-30T00:00:00+00:00,2025-12-31T00:00:00+00:00
541111,Will another candidate win?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0045,False,,,,2025-05-17T12:00:00+00:00,2025-05-18T12:00:00+00:00
253492,Fed rate cut by January 31?,6,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.012,False,,,,2024-01-30T00:00:00+00:00,2024-01-31T00:00:00+00:00
630370,Will Google have the top AI model at the end of December 2025?,6,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.9855,True,,,,2025-12-30T00:00:00+00:00,2025-12-31T00:00:00+00:00
519670,"Will ""Dog Man"" Opening Weekend Box Office be between $30-35m?",4,8,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.02,False,,,,2025-02-02T12:00:00+00:00,2025-02-03T12:00:00+00:00
516523,Will Biden issue a preemptive pardon?,6,8,medium,medium,NONE,GO_EVALUATE,GO,YES,0.54,True,0.46,7.2,8.8,2025-01-19T12:00:00+00:00,2025-01-20T12:00:00+00:00
519277,"Will ""Flight Risk"" Opening Weekend Box Office be less than $7m?",4,9,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.004,False,,,,2025-01-25T12:00:00+00:00,2025-01-26T12:00:00+00:00
551136,US grants license for new nuclear reactor in 2025?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0045,False,,,,2025-12-30T00:00:00+00:00,2025-12-31T00:00:00+00:00
660124,US x Venezuela military engagement by November 5?,6,6,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.0245,False,,,,2025-11-04T00:00:00+00:00,2025-11-05T00:00:00+00:00
663753,"Will ""Predator: Badlands"" Opening Weekend Box Office be between 18m and 22m?",4,8,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2025-11-09T12:00:00+00:00,2025-11-10T12:00:00+00:00
668142,Will Mexico win Miss Universe 2025?,2,8,high,medium,PUBLIC_INFO_ADJUSTED,SKIP,SKIP,null,0.24,True,,,,2025-11-20T00:00:00+00:00,2025-11-21T00:00:00+00:00
657142,Will Amazon dip to $196 in November?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0035,False,,,,2025-11-30T04:59:59.999000+00:00,2025-12-01T04:59:59.999000+00:00
540679,Will the Right for Development Coalition win the most seats in the next Albanian election?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0015,False,,,,2025-05-10T12:00:00+00:00,2025-05-11T12:00:00+00:00
501433,Will Michael Flynn win the 2024 Republican VP nomination?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2024-07-17T12:00:00+00:00,2024-07-18T12:00:00+00:00
555442,"Will ""F1"" Opening Weekend Box Office be between $43–47M?",4,6,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.0045,False,,,,2025-06-29T00:00:00+00:00,2025-06-30T00:00:00+00:00
631287,Will Alphabet be the second-largest company in the world by market cap on November 30?,4,9,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.0015,False,,,,2025-11-29T00:00:00+00:00,2025-11-30T00:00:00+00:00
655649,Will the ECB announce no change at the December meeting?,4,3,medium,low,NONE,GO_EVALUATE,SKIP,null,0.9985,True,,,,2025-12-17T00:00:00+00:00,2025-12-18T00:00:00+00:00
507278,Hezbollah enters Israel in September?,6,8,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.009,False,,,,2024-09-29T12:00:00+00:00,2024-09-30T12:00:00+00:00
517016,Will Captain America: Brave New World be the top grossing movie of 2025?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2025-12-30T12:00:00+00:00,2025-12-31T12:00:00+00:00
552106,Will the US officially declare war on Iran before July?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0015,False,,,,2025-06-29T00:00:00+00:00,2025-06-30T00:00:00+00:00
542558,Will Lee Jae-myung win 50-55% of the vote in the South Korea election?,5,7,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.555,False,,,,2025-06-02T12:00:00+00:00,2025-06-03T12:00:00+00:00
812018,"Will Jonathan Byers die in ""Stranger Things: Season 5""?",3,8,medium,medium,PUBLIC_INFO_ADJUSTED,SKIP,SKIP,null,0.13,False,,,,2025-12-30T00:00:00+00:00,2025-12-31T00:00:00+00:00
695572,Ukraine agrees to US-approved peace plan by Thursday?,7,8,medium,medium,DIRECTIONAL_CONFLICT,GO_EVALUATE,GO,NO,0.094,False,0.094,7.6,8.4,2025-11-26T00:00:00+00:00,2025-11-27T00:00:00+00:00
513658,Will NVIDIA be the largest company in the world by market cap on December 31?,6,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0035,False,,,,2024-12-30T12:00:00+00:00,2024-12-31T12:00:00+00:00
527731,Will Netherlands qualify for the Eurovision 2025 grand final?,2,2,high,low,NONE,GO_EVALUATE,SKIP,null,0.9435,True,,,,2025-05-12T12:00:00+00:00,2025-05-13T12:00:00+00:00
506925,Caroline Ellison sentenced to 12-23 months in prison?,7,2,medium,low,PRE_SIGNAL,WATCH,SKIP,null,0.175,False,,,,2024-09-23T12:00:00+00:00,2024-09-24T12:00:00+00:00
254486,Scroll airdrop by June 30?,6,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0035,False,,,,2024-06-28T12:00:00+00:00,2024-06-29T12:00:00+00:00
578193,Will Putin meet with Zelenskyy by August 22?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0025,False,,,,2025-08-21T00:00:00+00:00,2025-08-22T00:00:00+00:00
528977,Israel x Hamas ceasefire before July?,6,8,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.018,False,,,,2025-06-29T12:00:00+00:00,2025-06-30T12:00:00+00:00
