market_id,question,a_score,b_score,a_confidence,b_confidence,revision_flag,recommendation,decision,bet_direction,entry_price,resolved_yes,pnl,weighted_score,estimated_edge,evaluation_date,end_date
253990,Will 'Dune: Part Two' gross over $100m opening weekend?,4,6,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.095,False,,,,2024-02-29T00:00:00+00:00,2024-03-01T00:00:00+00:00
501413,Drake or Kendrick higher on Billboard Hot 100 this week?,3,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.003,False,,,,2024-05-13T12:00:00+00:00,2024-05-14T12:00:00+00:00
505680,Will Ex-Amazon VP reveal who seduced his wife?,4,1,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0205,False,,,,2024-08-24T12:00:00+00:00,2024-08-25T12:00:00+00:00
509967,Will 'Smile 2' gross $21-24m opening weekend?,4,9,medium,medium,NONE,GO_EVALUATE,GO,YES,0.85,True,0.15,6.75,7.0,2024-10-20T12:00:00+00:00,2024-10-21T12:00:00+00:00
506927,Caroline Ellison sentenced to 36-47 months in prison?,7,2,medium,low,PRE_SIGNAL,WATCH,SKIP,null,0.0325,False,,,,2024-09-23T12:00:00+00:00,2024-09-24T12:00:00+00:00
516111,Will 'Nosferatu' gross between $20-25m on 5-day opening weekend?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0015,False,,,,2024-12-29T12:00:00+00:00,2024-12-30T12:00:00+00:00
509636,Will Trump tweet 40 or more times October 11-18?,4,7,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.42,False,,,,2024-10-17T12:00:00+00:00,2024-10-18T12:00:00+00:00
514167,"Will $HAWK FDV be below $10,000,000 one day after launch?",5,6,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.285,False,,,,2024-12-04T12:00:00+00:00,2024-12-05T12:00:00+00:00
254547,Will France win Eurovision 2024?,3,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.044,False,,,,2024-05-07T00:00:00+00:00,2024-05-08T00:00:00+00:00
511100,Will 'Wicked' gross between $95-105m opening weekend?,5,8,medium,medium,NONE,GO_EVALUATE,GO,NO,0.086,False,0.086,6.39,5.56,2024-11-24T12:00:00+00:00,2024-11-25T12:00:00+00:00
502029,Roaring Kitty billionaire by Friday?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0105,False,,,,2024-06-06T12:00:00+00:00,2024-06-07T12:00:00+00:00
518349,Will Elon tweet 400-424 times Jan 10-17?,4,9,medium,medium,NONE,GO_EVALUATE,GO,YES,0.26,True,0.74,6.75,7.0,2025-01-16T12:00:00+00:00,2025-01-17T12:00:00+00:00
515260,Will 'Mufasa: The Lion King' gross more than $70m on 3-day opening weekend?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2024-12-22T12:00:00+00:00,2024-12-23T12:00:00+00:00
510401,Will 'Venom: The Last Dance' gross between $61-70m opening weekend?,4,9,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.0035,False,,,,2024-10-27T12:00:00+00:00,2024-10-28T12:00:00+00:00
503045,Will the US confirm that aliens exist in 2024?,2,3,high,low,NONE,GO_EVALUATE,SKIP,null,0.0035,False,,,,2024-12-30T12:00:00+00:00,2024-12-31T12:00:00+00:00
515261,Will 'Sonic 3' gross less than $56m on 3-day opening weekend?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.02,False,,,,2024-12-22T12:00:00+00:00,2024-12-23T12:00:00+00:00
253975,Will someone else win the Oscar for Best Actor?,4,1,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0015,False,,,,2024-03-07T00:00:00+00:00,2024-03-08T00:00:00+00:00
516094,Will 'Stardew Valley' win Labor of Love in the 2024 Steam Awards?,3,3,medium,low,NONE,GO_EVALUATE,SKIP,null,0.85,False,,,,2024-12-30T12:00:00+00:00,2024-12-31T12:00:00+00:00
506754,Will 'Joker: Folie à Deux' gross between $120-135m opening weekend?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2024-10-06T12:00:00+00:00,2024-10-07T12:00:00+00:00
500774,Will 'Civil War' gross between $17-20m opening weekend?,5,9,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.003,False,,,,2024-04-14T12:00:00+00:00,2024-04-15T12:00:00+00:00
504675,Will Taylor Swift attend the DNC?,3,8,medium,medium,PUBLIC_INFO_ADJUSTED,SKIP,SKIP,null,0.0665,False,,,,2024-08-21T12:00:00+00:00,2024-08-22T12:00:00+00:00
500593,Will Nic Carter defeat David Hoffman?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.055,False,,,,2024-05-29T12:00:00+00:00,2024-05-30T12:00:00+00:00
505810,'Deadpool & Wolverine' over $600m by Labor Day? ,4,8,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.996,True,,,,2024-09-02T12:00:00+00:00,2024-09-03T12:00:00+00:00
514051,"Will ""Moana 2"" have a Tomatometer score of 60-69?",4,7,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.9935,True,,,,2024-12-01T12:00:00+00:00,2024-12-02T12:00:00+00:00
500775,Will 'Civil War' gross less than $17m opening weekend?,5,8,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2024-04-14T12:00:00+00:00,2024-04-15T12:00:00+00:00
507273,Diddy released from custody by Friday?,6,1,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0135,False,,,,2024-09-19T12:00:00+00:00,2024-09-20T12:00:00+00:00
506078,Lana Del Rey pregnant in 2024?,3,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.006,False,,,,2024-12-30T12:00:00+00:00,2024-12-31T12:00:00+00:00
503283,Deadpool & Wolverine' over $200m opening weekend?,4,9,medium,medium,NONE,GO_EVALUATE,GO,YES,0.69,True,0.31,6.75,7.0,2024-07-27T12:00:00+00:00,2024-07-28T12:00:00+00:00
510400,Will 'Venom: The Last Dance' gross between $53-61m opening weekend?,4,9,medium,medium,NONE,GO_EVALUATE,GO,NO,0.074,False,0.074,6.75,6.4,2024-10-27T12:00:00+00:00,2024-10-28T12:00:00+00:00
254252,Will 'Despicable Me 4' gross most in 2024?,4,1,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0015,False,,,,2024-12-28T00:00:00+00:00,2024-12-29T00:00:00+00:00
512926,Will 'Red One' gross less than $18m on opening weekend?,5,8,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.0015,False,,,,2024-11-17T12:00:00+00:00,2024-11-18T12:00:00+00:00
500959,Will 'Deadpool & Wolverine' gross between $110m and $130m opening weekend?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.002,False,,,,2024-07-27T12:00:00+00:00,2024-07-28T12:00:00+00:00
509966,Will 'Smile 2' gross less than $21m opening weekend?,5,9,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.0095,False,,,,2024-10-20T12:00:00+00:00,2024-10-21T12:00:00+00:00
253846,"Will ""Poor Things"" win the Oscar for Best Picture?",5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.026,False,,,,2024-03-08T00:00:00+00:00,2024-03-09T00:00:00+00:00
508331,Will 'Joker: Folie à Deux' gross between $54-60m opening weekend?,5,9,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.0035,False,,,,2024-10-06T12:00:00+00:00,2024-10-07T12:00:00+00:00
502188,Did Biden shit his pants?,1,2,high,low,NONE,GO_EVALUATE,SKIP,null,0.0035,False,,,,2024-06-09T12:00:00+00:00,2024-06-10T12:00:00+00:00
515895,Will Jesse Eisenberg win the Golden Globe for Best Actor in a Movie - Musical or Comedy?,4,7,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.47,False,,,,2025-01-04T12:00:00+00:00,2025-01-05T12:00:00+00:00
521495,Will Elon tweet 675-699 times Jan 31 - Feb 7?,4,8,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.169,False,,,,2025-02-06T12:00:00+00:00,2025-02-07T12:00:00+00:00
253987,Will 'Dune: Part Two' gross between $70m-80m opening weekend?,5,5,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.365,False,,,,2024-02-29T00:00:00+00:00,2024-03-01T00:00:00+00:00
513414,Will Speed sign deal to fight Jake Paul this week?,6,3,medium,low,NONE,GO_EVALUATE,SKIP,null,0.013,False,,,,2024-11-23T12:00:00+00:00,2024-11-24T12:00:00+00:00
515256,Will 'Mufasa: The Lion King' gross less than $52m on 3-day opening weekend?,4,6,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.996,True,,,,2024-12-22T12:00:00+00:00,2024-12-23T12:00:00+00:00
512857,Will 'Moana 2' gross less than $135m on 5-day opening weekend?,5,3,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0405,False,,,,2024-11-26T12:00:00+00:00,2024-11-27T12:00:00+00:00
515919,Will 'Anora' win the Golden Globe for Best Screenplay?,5,6,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.625,False,,,,2025-01-04T12:00:00+00:00,2025-01-05T12:00:00+00:00
515737,US Government confirms what Mystery Drones are in 2024?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0055,False,,,,2024-12-30T12:00:00+00:00,2024-12-31T12:00:00+00:00
501238,Will 'The Fall Guy' gross more than $28m opening weekend?,5,9,medium,medium,NONE,GO_EVALUATE,GO,NO,0.6,False,0.6,7.02,8.08,2024-05-05T12:00:00+00:00,2024-05-06T12:00:00+00:00
507745,Will 'The Wild Robot' gross less than $24m opening weekend?,4,8,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.002,False,,,,2024-09-29T12:00:00+00:00,2024-09-30T12:00:00+00:00
521485,Will Elon tweet less than 500 times Jan 31 - Feb 7?,4,1,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0025,False,,,,2025-02-06T12:00:00+00:00,2025-02-07T12:00:00+00:00
507435,New Diddy charges before November?,6,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.031,False,,,,2024-10-30T12:00:00+00:00,2024-10-31T12:00:00+00:00
514505,Will 'Kraven the Hunter' gross between $19-22m on 3-day opening weekend?,5,3,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0015,False,,,,2024-12-15T12:00:00+00:00,2024-12-16T12:00:00+00:00
509262,Will 'Terrifier 3' gross more than $19m opening weekend?,4,9,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.0455,False,,,,2024-10-13T12:00:00+00:00,2024-10-14T12:00:00+00:00
501525,Will Elon tweet 150 or more times?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0015,False,,,,2024-05-16T12:00:00+00:00,2024-05-17T12:00:00+00:00
504650,Will 'It Ends with Us' gross between $40m and $44m opening weekend?,4,9,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.003,False,,,,2024-08-11T12:00:00+00:00,2024-08-12T12:00:00+00:00
518344,Will Elon tweet less than 300 times Jan 10-17?,6,6,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.0075,False,,,,2025-01-16T12:00:00+00:00,2025-01-17T12:00:00+00:00
513544,'Wicked' grosses 2x more than 'Gladiator 2' on opening weekend?,4,8,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.6,True,,,,2024-11-24T12:00:00+00:00,2024-11-25T12:00:00+00:00
516521,Will Laura Loomer get her bluecheck back by Friday?,4,9,medium,medium,NONE,GO_EVALUATE,GO,NO,0.07,False,0.07,6.75,6.0,2025-01-02T12:00:00+00:00,2025-01-03T12:00:00+00:00
506928,Caroline Ellison sentenced to 48-59 months in prison?,7,2,medium,low,PRE_SIGNAL,WATCH,SKIP,null,0.0155,False,,,,2024-09-23T12:00:00+00:00,2024-09-24T12:00:00+00:00
512928,Will 'Red One' gross between $18-21m on opening weekend?,5,8,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2024-11-17T12:00:00+00:00,2024-11-18T12:00:00+00:00
514055,"Will ""Moana 2"" have a Tomatometer score of 85-89?",4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0035,False,,,,2024-12-01T12:00:00+00:00,2024-12-02T12:00:00+00:00
515262,Will 'Sonic 3' gross between $56-64m on 3-day opening weekend?,4,9,medium,medium,NONE,GO_EVALUATE,GO,YES,0.734,True,0.266,6.75,7.0,2024-12-22T12:00:00+00:00,2024-12-23T12:00:00+00:00
514578,Will the Gävle Goat burn in 2024?,2,2,high,low,NONE,GO_EVALUATE,SKIP,null,0.0365,False,,,,2024-12-30T12:00:00+00:00,2024-12-31T12:00:00+00:00
513747,Will 'Elden Ring: Shadow of the Erdtree' win Game of the Year?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.035,False,,,,2024-12-11T12:00:00+00:00,2024-12-12T12:00:00+00:00
510402,Will 'Venom: The Last Dance' gross more than $70m opening weekend?,4,9,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.003,False,,,,2024-10-27T12:00:00+00:00,2024-10-28T12:00:00+00:00
254448,CZ sentenced to prison?,7,8,medium,medium,DIRECTIONAL_CONFLICT,GO_EVALUATE,GO,NO,0.665,True,-0.335,6.93,7.72,2024-04-28T12:00:00+00:00,2024-04-29T12:00:00+00:00
515258,Will 'Mufasa: The Lion King' gross between $58-64m on 3-day opening weekend?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2024-12-22T12:00:00+00:00,2024-12-23T12:00:00+00:00
502607,Martin Shkreli jail in 2024?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.002,False,,,,2024-12-30T12:00:00+00:00,2024-12-31T12:00:00+00:00
255300,Kung Fu Panda 4 over $36m opening weekend?,4,8,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.9925,True,,,,2024-03-10T00:00:00+00:00,2024-03-11T00:00:00+00:00
508332,Will 'Joker: Folie à Deux' gross between $60-66m opening weekend?,5,8,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.005,False,,,,2024-10-06T12:00:00+00:00,2024-10-07T12:00:00+00:00
515202,Is Luigi Mangione YouTube channel real?,2,2,high,low,NONE,GO_EVALUATE,SKIP,null,0.0025,False,,,,2024-12-30T12:00:00+00:00,2024-12-31T12:00:00+00:00
511643,Will Elon tweet 375-399 times November 1-8?,4,9,medium,high,NONE,GO_EVALUATE,GO,YES,0.2,True,0.8,7.38,9.52,2024-11-07T12:00:00+00:00,2024-11-08T12:00:00+00:00
512809,Will Gladiator II gross less than $53m on opening weekend?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0505,False,,,,2024-11-21T12:00:00+00:00,2024-11-22T12:00:00+00:00
500311,Rege-Jean Page announced as next James Bond?,6,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.002,False,,,,2024-12-30T05:00:00+00:00,2024-12-31T05:00:00+00:00
505418,Will 'Beetlejuice Beetlejuice' gross more than $105m opening weekend?,5,9,medium,medium,NONE,GO_EVALUATE,GO,NO,0.78,True,-0.22,7.02,8.08,2024-09-08T12:00:00+00:00,2024-09-09T12:00:00+00:00
513258,Jake Paul vs. Mike Tyson fight rigged?,6,3,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0085,False,,,,2024-11-22T12:00:00+00:00,2024-11-23T12:00:00+00:00
501523,Will Elon tweet 120-134 times?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.002,False,,,,2024-05-16T12:00:00+00:00,2024-05-17T12:00:00+00:00
254535,Will Ukraine win Eurovision 2024?,2,2,high,low,NONE,GO_EVALUATE,SKIP,null,0.135,False,,,,2024-05-07T00:00:00+00:00,2024-05-08T00:00:00+00:00
507267,Will 'Transformers One' gross more than $49m opening weekend?,4,1,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0015,False,,,,2024-09-22T12:00:00+00:00,2024-09-23T12:00:00+00:00
504651,Will 'It Ends with Us' gross more than $44m on its opening weekend?,4,9,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.9945,True,,,,2024-08-11T12:00:00+00:00,2024-08-12T12:00:00+00:00
253847,"Will ""Killers of the Flower Moon"" win the Oscar for Best Picture?",4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0125,False,,,,2024-03-08T00:00:00+00:00,2024-03-09T00:00:00+00:00
254412,Will Sam Altman raise >$1 trillion in Q1 2024?,7,2,medium,low,PRE_SIGNAL,WATCH,SKIP,null,0.002,False,,,,2024-03-30T00:00:00+00:00,2024-03-31T00:00:00+00:00
507264,Will 'Transformers One' gross less than $35m opening weekend?,4,9,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.9945,True,,,,2024-09-22T12:00:00+00:00,2024-09-23T12:00:00+00:00
506753,Will 'Joker: Folie à Deux' gross between $105-120m opening weekend?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2024-10-06T12:00:00+00:00,2024-10-07T12:00:00+00:00
253524,“All I want for Christmas is You” #1 on Billboard Hot 100 first week of 2024?,3,8,medium,medium,PUBLIC_INFO_ADJUSTED,SKIP,SKIP,null,0.0025,False,,,,2024-01-05T00:00:00+00:00,2024-01-06T00:00:00+00:00
515140,Luigi Mangione manifesto released by Friday?,4,3,medium,low,NONE,GO_EVALUATE,SKIP,null,0.8965,True,,,,2024-12-12T12:00:00+00:00,2024-12-13T12:00:00+00:00
514050,"Will ""Moana 2"" have a Tomatometer score of less than 60?",4,1,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2024-12-01T12:00:00+00:00,2024-12-02T12:00:00+00:00
513744,Will 'Astro Bot' win Game of the Year?,4,7,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.525,True,,,,2024-12-11T12:00:00+00:00,2024-12-12T12:00:00+00:00
507562,RFK Jr & Cheryl Hines divorce in 2024?,3,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.004,False,,,,2024-12-30T12:00:00+00:00,2024-12-31T12:00:00+00:00
521817,National Anthem O/U 120.5 seconds,3,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.435,False,,,,2025-02-08T12:00:00+00:00,2025-02-09T12:00:00+00:00
505386,Will Taylor Swift sue Trump over fake endorsement? ,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.008,False,,,,2024-08-30T12:00:00+00:00,2024-08-31T12:00:00+00:00
254248,Will 'Deadpool 3' gross most in 2024?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2024-12-28T00:00:00+00:00,2024-12-29T00:00:00+00:00
500960,Will 'Deadpool & Wolverine' gross between $130m and $150m opening weekend?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.004,False,,,,2024-07-27T12:00:00+00:00,2024-07-28T12:00:00+00:00
504066,JD & Usha Vance divorce before election?,4,3,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0095,False,,,,2024-11-03T12:00:00+00:00,2024-11-04T12:00:00+00:00
516110,Will 'Nosferatu' gross under $20m on 5-day opening weekend?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0015,False,,,,2024-12-29T12:00:00+00:00,2024-12-30T12:00:00+00:00
509260,Will 'Terrifier 3' gross less than $16m opening weekend?,4,9,medium,medium,NONE,GO_EVALUATE,GO,NO,0.075,False,0.075,6.75,6.5,2024-10-13T12:00:00+00:00,2024-10-14T12:00:00+00:00
509619,Will Trump tweet 15-19 times October 11-18?,4,1,medium,low,NONE,GO_EVALUATE,SKIP,null,0.001,False,,,,2024-10-17T12:00:00+00:00,2024-10-18T12:00:00+00:00
516113,Will 'Nosferatu' gross over $30m on 5-day opening weekend?,5,9,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.9975,True,,,,2024-12-29T12:00:00+00:00,2024-12-30T12:00:00+00:00
500962,Will 'Deadpool & Wolverine' gross more than $170m opening weekend?,5,8,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.982,True,,,,2024-07-27T12:00:00+00:00,2024-07-28T12:00:00+00:00
515377, New Jersey mystery drones from foreign country?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.005,False,,,,2024-12-30T12:00:00+00:00,2024-12-31T12:00:00+00:00
515264,Will 'Sonic 3' gross between $72-80m on 3-day opening weekend?,4,9,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.011,False,,,,2024-12-22T12:00:00+00:00,2024-12-23T12:00:00+00:00
511644,Will Elon tweet 400-424 times November 1-8?,6,9,medium,medium,NONE,GO_EVALUATE,GO,YES,0.09,False,-0.09,7.29,9.16,2024-11-07T12:00:00+00:00,2024-11-08T12:00:00+00:00
512860,Will 'Moana 2' gross between $165-180m on 5-day opening weekend?,5,5,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.215,False,,,,2024-11-26T12:00:00+00:00,2024-11-27T12:00:00+00:00
500312,Cosmo Jarvis announced as next James Bond?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0025,False,,,,2024-12-30T12:00:00+00:00,2024-12-31T12:00:00+00:00
500961,Will 'Deadpool & Wolverine' gross between $150m and $170m opening weekend?,5,8,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.0155,False,,,,2024-07-27T12:00:00+00:00,2024-07-28T12:00:00+00:00
254998,Will 'Ghostbusters: Frozen Empire' gross under $35m opening weekend? ,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.145,False,,,,2024-03-21T00:00:00+00:00,2024-03-22T00:00:00+00:00
254530,Will 'Dune: Part Two' get a 90% or higher Tomatometer Score?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.9855,True,,,,2024-03-03T00:00:00+00:00,2024-03-04T00:00:00+00:00
510397,Will 'Venom: The Last Dance' gross between $45-53m opening weekend?,4,9,medium,medium,NONE,GO_EVALUATE,GO,YES,0.91,True,0.09,6.75,7.0,2024-10-27T12:00:00+00:00,2024-10-28T12:00:00+00:00
505897,'Beetlejuice Beetlejuice' record September opening?,4,9,medium,medium,NONE,GO_EVALUATE,GO,NO,0.09,False,0.09,6.75,7.0,2024-09-05T12:00:00+00:00,2024-09-06T12:00:00+00:00
512858,Will 'Moana 2' gross between $135-150m on 5-day opening weekend?,5,6,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.055,False,,,,2024-11-26T12:00:00+00:00,2024-11-27T12:00:00+00:00
500309,Damson Idris announced as next James Bond?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0035,False,,,,2024-12-30T05:00:00+00:00,2024-12-31T05:00:00+00:00
514506,Will 'Kraven the Hunter' gross between $22-25m on 3-day opening weekend?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2024-12-15T12:00:00+00:00,2024-12-16T12:00:00+00:00
509261,Will 'Terrifier 3' gross between $16-19m opening weekend?,4,9,medium,medium,NONE,GO_EVALUATE,GO,YES,0.8355,True,0.1645,6.75,7.0,2024-10-13T12:00:00+00:00,2024-10-14T12:00:00+00:00
513745,Will 'Balatro' win Game of the Year?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0145,False,,,,2024-12-11T12:00:00+00:00,2024-12-12T12:00:00+00:00
509635,Will Trump tweet 35-39 times October 11-18?,3,7,medium,medium,PUBLIC_INFO_ADJUSTED,SKIP,SKIP,null,0.485,True,,,,2024-10-17T12:00:00+00:00,2024-10-18T12:00:00+00:00
514473,2024 December hottest on record?,2,2,high,low,NONE,GO_EVALUATE,SKIP,null,0.016,False,,,,2024-12-30T12:00:00+00:00,2024-12-31T12:00:00+00:00
500314,Another actor announced as next James Bond actor?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.9825,True,,,,2024-12-29T12:00:00+00:00,2024-12-30T12:00:00+00:00
503220,Andrew Tate flee the EU?,3,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.011,False,,,,2024-07-30T12:00:00+00:00,2024-07-31T12:00:00+00:00
508333,Will 'Joker: Folie à Deux' gross more than $66m opening weekend?,4,8,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.0025,False,,,,2024-10-06T12:00:00+00:00,2024-10-07T12:00:00+00:00
500772,Will 'Civil War' gross more than $23m opening weekend?,5,8,medium,medium,NONE,GO_EVALUATE,GO,NO,0.7955,True,-0.2045,6.39,5.56,2024-04-14T12:00:00+00:00,2024-04-15T12:00:00+00:00
501524,Will Elon tweet 135-149 times?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0015,False,,,,2024-05-16T12:00:00+00:00,2024-05-17T12:00:00+00:00
512929,Will 'Red One' gross between $21-24m on opening weekend?,5,9,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.0015,False,,,,2024-11-17T12:00:00+00:00,2024-11-18T12:00:00+00:00
500308,Henry Cavill announced as next James Bond?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.002,False,,,,2024-12-30T05:00:00+00:00,2024-12-31T05:00:00+00:00
253988,Will 'Dune: Part Two' gross between $80m-90m opening weekend?,5,7,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.44,True,,,,2024-02-29T00:00:00+00:00,2024-03-01T00:00:00+00:00
509968,Will 'Smile 2' gross $24-27m opening weekend?,5,9,medium,medium,NONE,GO_EVALUATE,GO,YES,0.14,False,-0.14,7.02,8.08,2024-10-20T12:00:00+00:00,2024-10-21T12:00:00+00:00
514519,30m Bluesky users in December?,3,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0055,False,,,,2024-12-30T12:00:00+00:00,2024-12-31T12:00:00+00:00
254549,Will Switzerland win Eurovision 2024?,2,2,high,low,NONE,GO_EVALUATE,SKIP,null,0.191,True,,,,2024-05-07T00:00:00+00:00,2024-05-08T00:00:00+00:00
515741,U.S. government admits they are operating mystery drones?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0055,False,,,,2024-12-30T12:00:00+00:00,2024-12-31T12:00:00+00:00
510289,Evidence released that Kamala worked at McDonald's?,3,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.011,False,,,,2024-11-03T12:00:00+00:00,2024-11-04T12:00:00+00:00
511467,AOC pregnant in 2024?,3,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0025,False,,,,2024-12-30T12:00:00+00:00,2024-12-31T12:00:00+00:00
515381,Will Luigi Mangione fire his lawyer before 2025?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.012,False,,,,2024-12-30T12:00:00+00:00,2024-12-31T12:00:00+00:00
500958,Will 'Deadpool & Wolverine' gross less than $110m opening weekend?,5,1,medium,low,NONE,GO_EVALUATE,SKIP,null,0.003,False,,,,2024-07-27T12:00:00+00:00,2024-07-28T12:00:00+00:00
514525,Will 'Wicked' gross more than $500 million domestically by January 9?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0015,False,,,,2025-01-08T12:00:00+00:00,2025-01-09T12:00:00+00:00
253406,Taylor Swift engaged by April 1?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.016,False,,,,2024-03-31T00:00:00+00:00,2024-04-01T00:00:00+00:00
501427,Drake arrested by Friday? ,6,1,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0075,False,,,,2024-05-08T12:00:00+00:00,2024-05-09T12:00:00+00:00
511099,Will 'Wicked' gross less than $95m opening weekend?,4,8,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.0095,False,,,,2024-11-24T12:00:00+00:00,2024-11-25T12:00:00+00:00
501521,Will Elon tweet 90-104 times?,4,9,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.008,False,,,,2024-05-16T12:00:00+00:00,2024-05-17T12:00:00+00:00
504649,Will 'It Ends with Us' gross less than $40m opening weekend?,4,9,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2024-08-11T12:00:00+00:00,2024-08-12T12:00:00+00:00
